UKPRN	HE_Provider	Academic_employment_function	Contract_levels	Sex	Academic_Year	Contract_salary	Number	Salary_Band
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Contract salary ≥ £61,618	5	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	Female	2019/20	Total	5	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	105	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	250	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Contract salary ≥ £61,618	25	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	Male	2019/20	Total	380	NA
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	10	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	115	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	225	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	20	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Contract salary ≥ £61,618	0	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	Male	2019/20	Total	375	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	30	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	40	Band_5
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Contract salary ≥ £61,618	20	Band_6
10005343	Queen's University Belfast	Teaching only	Other contract level	Male	2019/20	Total	90	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	15	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Contract salary ≥ £61,618	45	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	Male	2019/20	Total	55	NA
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	5	Band_5
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Contract salary ≥ £61,618	5	Band_6
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2019/20	Total	10	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Contract salary ≥ £61,618	120	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2019/20	Total	120	NA
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Contract salary ≥ £61,618	10	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	Male	2019/20	Total	10	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary ≥ £34,189 and < £45,892	190	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary ≥ £45,892 and < £61,618	410	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Contract salary ≥ £61,618	45	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2019/20	Total	645	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary ≥ £45,892 and < £61,618	25	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Contract salary ≥ £61,618	60	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2019/20	Total	80	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Contract salary ≥ £61,618	160	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2019/20	Total	160	NA
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary ≥ £19,202 and < £25,482	15	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary ≥ £25,482 and < £34,189	205	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary ≥ £34,189 and < £45,892	425	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary ≥ £45,892 and < £61,618	30	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Contract salary ≥ £61,618	5	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	All	2019/20	Total	680	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary ≥ £25,482 and < £34,189	5	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary ≥ £34,189 and < £45,892	85	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary ≥ £45,892 and < £61,618	90	Band_5
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Contract salary ≥ £61,618	30	Band_6
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2019/20	Total	210	NA
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary ≥ £45,892 and < £61,618	10	Band_5
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Contract salary ≥ £61,618	5	Band_6
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2019/20	Total	15	NA
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Contract salary ≥ £61,618	15	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	All	2019/20	Total	15	NA
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary ≥ £19,202 and < £25,482	15	Band_2
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary ≥ £25,482 and < £34,189	205	Band_3
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary ≥ £34,189 and < £45,892	700	Band_4
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary ≥ £45,892 and < £61,618	535	Band_5
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Contract salary ≥ £61,618	75	Band_6
10005343	Queen's University Belfast	All	Other contract level	All	2019/20	Total	1530	NA
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary ≥ £45,892 and < £61,618	30	Band_5
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Contract salary ≥ £61,618	65	Band_6
10005343	Queen's University Belfast	All	Other senior academic	All	2019/20	Total	100	NA
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	All	Professor	All	2019/20	Contract salary ≥ £61,618	180	Band_6
10005343	Queen's University Belfast	All	Professor	All	2019/20	Total	180	NA
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	5	Band_2
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	95	Band_3
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	340	Band_4
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	220	Band_5
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Contract salary ≥ £61,618	30	Band_6
10005343	Queen's University Belfast	All	Other contract level	Female	2019/20	Total	690	NA
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	15	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Contract salary ≥ £61,618	15	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Female	2019/20	Total	30	NA
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Contract salary ≥ £61,618	45	Band_6
10005343	Queen's University Belfast	All	Professor	Female	2019/20	Total	45	NA
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	10	Band_2
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	115	Band_3
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	360	Band_4
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	315	Band_5
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Contract salary ≥ £61,618	45	Band_6
10005343	Queen's University Belfast	All	Other contract level	Male	2019/20	Total	845	NA
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	15	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Contract salary ≥ £61,618	50	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Male	2019/20	Total	65	NA
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary ≥ £34,189 and < £45,892	0	Band_4
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary ≥ £45,892 and < £61,618	0	Band_5
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Contract salary ≥ £61,618	130	Band_6
10005343	Queen's University Belfast	All	Professor	Male	2019/20	Total	130	NA
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary ≥ £19,202 and < £25,482	15	Band_2
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary ≥ £25,482 and < £34,189	205	Band_3
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary ≥ £34,189 and < £45,892	700	Band_4
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary ≥ £45,892 and < £61,618	565	Band_5
10005343	Queen's University Belfast	All	All	All	2019/20	Contract salary ≥ £61,618	320	Band_6
10005343	Queen's University Belfast	All	All	All	2019/20	Total	1810	NA
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary ≥ £34,189 and < £45,892	190	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary ≥ £45,892 and < £61,618	435	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Contract salary ≥ £61,618	265	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	All	2019/20	Total	885	NA
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary ≥ £19,202 and < £25,482	15	Band_2
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary ≥ £25,482 and < £34,189	205	Band_3
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary ≥ £34,189 and < £45,892	425	Band_4
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary ≥ £45,892 and < £61,618	30	Band_5
10005343	Queen's University Belfast	Research only	All	All	2019/20	Contract salary ≥ £61,618	5	Band_6
10005343	Queen's University Belfast	Research only	All	All	2019/20	Total	680	NA
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary ≥ £25,482 and < £34,189	5	Band_3
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary ≥ £34,189 and < £45,892	85	Band_4
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary ≥ £45,892 and < £61,618	100	Band_5
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Contract salary ≥ £61,618	55	Band_6
10005343	Queen's University Belfast	Teaching only	All	All	2019/20	Total	245	NA
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	5	Band_2
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	95	Band_3
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	340	Band_4
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	235	Band_5
10005343	Queen's University Belfast	All	All	Female	2019/20	Contract salary ≥ £61,618	95	Band_6
10005343	Queen's University Belfast	All	All	Female	2019/20	Total	770	NA
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary ≥ £25,482 and < £34,189	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary ≥ £34,189 and < £45,892	85	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary ≥ £45,892 and < £61,618	170	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Contract salary ≥ £61,618	75	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	Female	2019/20	Total	330	NA
10005343	Queen's University Belfast	Research only	All	Female	2019/20	Contract salary < £19,202	0	Band_1
10005343	Queen's University Belfast	Research only	All	Female	2019/20	Contract salary ≥ £19,202 and < £25,482	5	Band_2
