UKPRN	HE_Provider	Academic_employment_function	Contract_levels	Sex	Academic_Year	Contract_salary	Number	Salary_Band
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Teaching only	Other senior academic	Male	2014/15	Total	5	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Contract salary ≥ £58,172	120	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	Male	2014/15	Total	120	NA
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Contract salary ≥ £58,172	5	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	Male	2014/15	Total	5	NA
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary ≥ £32,277 and < £43,325	245	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary ≥ £43,325 and < £58,172	325	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Contract salary ≥ £58,172	45	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other contract level	All	2014/15	Total	615	NA
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary ≥ £43,325 and < £58,172	20	Band_5
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Contract salary ≥ £58,172	65	Band_6
10005343	Queen's University Belfast	Both teaching and research	Other senior academic	All	2014/15	Total	85	NA
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Contract salary ≥ £58,172	150	Band_6
10005343	Queen's University Belfast	Both teaching and research	Professor	All	2014/15	Total	150	NA
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Neither teaching nor research	Other senior academic	All	2014/15	Total	0	NA
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary ≥ £24,057 and < £32,277	130	Band_3
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary ≥ £32,277 and < £43,325	365	Band_4
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary ≥ £43,325 and < £58,172	30	Band_5
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Research only	Other contract level	All	2014/15	Total	525	NA
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary ≥ £32,277 and < £43,325	35	Band_4
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary ≥ £43,325 and < £58,172	100	Band_5
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Contract salary ≥ £58,172	20	Band_6
10005343	Queen's University Belfast	Teaching only	Other contract level	All	2014/15	Total	155	NA
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary ≥ £43,325 and < £58,172	5	Band_5
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Teaching only	Other senior academic	All	2014/15	Total	5	NA
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Contract salary ≥ £58,172	5	Band_6
10005343	Queen's University Belfast	Teaching only	Professor	All	2014/15	Total	5	NA
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary ≥ £24,057 and < £32,277	130	Band_3
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary ≥ £32,277 and < £43,325	645	Band_4
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary ≥ £43,325 and < £58,172	455	Band_5
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Contract salary ≥ £58,172	65	Band_6
10005343	Queen's University Belfast	All	Other contract level	All	2014/15	Total	1290	NA
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary ≥ £43,325 and < £58,172	25	Band_5
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Contract salary ≥ £58,172	70	Band_6
10005343	Queen's University Belfast	All	Other senior academic	All	2014/15	Total	95	NA
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	All	Professor	All	2014/15	Contract salary ≥ £58,172	155	Band_6
10005343	Queen's University Belfast	All	Professor	All	2014/15	Total	155	NA
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary ≥ £24,057 and < £32,277	60	Band_3
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary ≥ £32,277 and < £43,325	300	Band_4
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary ≥ £43,325 and < £58,172	175	Band_5
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Contract salary ≥ £58,172	25	Band_6
10005343	Queen's University Belfast	All	Other contract level	Female	2014/15	Total	560	NA
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary ≥ £43,325 and < £58,172	5	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Contract salary ≥ £58,172	15	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Female	2014/15	Total	20	NA
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Contract salary ≥ £58,172	30	Band_6
10005343	Queen's University Belfast	All	Professor	Female	2014/15	Total	30	NA
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary ≥ £24,057 and < £32,277	70	Band_3
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary ≥ £32,277 and < £43,325	345	Band_4
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary ≥ £43,325 and < £58,172	280	Band_5
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Contract salary ≥ £58,172	45	Band_6
10005343	Queen's University Belfast	All	Other contract level	Male	2014/15	Total	730	NA
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary ≥ £43,325 and < £58,172	20	Band_5
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Contract salary ≥ £58,172	55	Band_6
10005343	Queen's University Belfast	All	Other senior academic	Male	2014/15	Total	75	NA
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Contract salary ≥ £58,172	125	Band_6
10005343	Queen's University Belfast	All	Professor	Male	2014/15	Total	125	NA
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary ≥ £24,057 and < £32,277	130	Band_3
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary ≥ £32,277 and < £43,325	645	Band_4
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary ≥ £43,325 and < £58,172	475	Band_5
10005343	Queen's University Belfast	All	All	All	2014/15	Contract salary ≥ £58,172	290	Band_6
10005343	Queen's University Belfast	All	All	All	2014/15	Total	1540	NA
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary ≥ £32,277 and < £43,325	245	Band_4
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary ≥ £43,325 and < £58,172	345	Band_5
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Contract salary ≥ £58,172	260	Band_6
10005343	Queen's University Belfast	Both teaching and research	All	All	2014/15	Total	850	NA
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary ≥ £32,277 and < £43,325	0	Band_4
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary ≥ £43,325 and < £58,172	0	Band_5
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Neither teaching nor research	All	All	2014/15	Total	0	NA
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary ≥ £24,057 and < £32,277	130	Band_3
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary ≥ £32,277 and < £43,325	365	Band_4
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary ≥ £43,325 and < £58,172	30	Band_5
10005343	Queen's University Belfast	Research only	All	All	2014/15	Contract salary ≥ £58,172	0	Band_6
10005343	Queen's University Belfast	Research only	All	All	2014/15	Total	525	NA
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary < £18,031	0	Band_1
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary ≥ £18,031 and < £24,057	0	Band_2
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary ≥ £24,057 and < £32,277	0	Band_3
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary ≥ £32,277 and < £43,325	35	Band_4
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary ≥ £43,325 and < £58,172	100	Band_5
10005343	Queen's University Belfast	Teaching only	All	All	2014/15	Contract salary ≥ £58,172	25	Band_6
